TEAM,PLAYER,POS,GP,GS,MIN,PPG,OFFR,DEFR,RPG,APG,SPG,BPG,TPG,FPG,A/TO,PER,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,2PM,2PA,2P%,PPS,AFG%
lac,Vladimir Radmanovic, SF†,30,11,29.5,10.7,0.8,4.9,5.7,2.1,0.97,0.47,1.3,2.7,1.6,13.6,3.6,8.6,.417,2.2,5.3,.418,1.3,1.7,0.73,1.4,3.3,.416,1.236,0.54
lac,Elton Brand, PF,79,79,39.2,24.7,3.0,7.0,10.0,2.6,1.03,2.54,2.2,2.9,1.2,26.7,9.6,18.2,.527,0.0,0.0,.333,5.6,7.2,0.77,9.6,18.2,.527,1.361,0.53
lac,Corey Maggette, SF,32,13,29.5,17.8,0.9,4.4,5.3,2.1,0.59,0.13,2.4,3.0,0.8,18.9,5.2,11.7,.445,0.8,2.2,.338,6.6,8.0,0.83,4.4,9.5,.470,1.520,0.48
lac,Cuttino Mobley, SG,79,74,37.7,14.8,0.6,3.7,4.3,3.0,1.18,0.46,1.8,2.6,1.6,13.1,5.4,12.8,.426,1.1,3.1,.339,2.9,3.5,0.84,4.3,9.7,.453,1.161,0.47
lac,Walter McCarty, PF,36,1,9.8,2.4,0.4,1.5,1.9,0.6,0.22,0.14,0.5,1.4,1.2,5.9,0.9,2.8,.333,0.3,1.3,.222,0.3,0.6,0.57,0.6,1.5,.426,.889,0.38
lac,Vin Baker, PF,8,1,10.6,3.4,0.3,2.1,2.4,0.5,0.50,0.50,1.1,1.6,0.4,11.4,0.9,1.9,.467,0.0,0.0,.000,1.6,2.3,0.72,0.9,1.9,.467,1.800,0.47
lal,Aaron McKie, SG,14,0,8.6,0.5,0.2,1.2,1.4,0.8,0.36,0.00,0.1,0.5,5.5,6.1,0.2,0.9,.250,0.0,0.1,.000,0.1,0.1,0.50,0.2,0.8,.300,.583,0.25
lal,Laron Profit, SG,25,1,11.2,4.2,0.3,1.4,1.7,0.6,0.44,0.20,1.0,1.0,0.6,12.0,1.6,3.4,.476,0.1,0.7,.167,0.8,1.0,0.88,1.5,2.7,.561,1.238,0.49
lal,Smush Parker, PG,82,82,33.8,11.5,0.5,2.9,3.3,3.7,1.71,0.20,1.8,2.6,2.1,13.4,4.2,9.5,.447,1.5,4.0,.366,1.5,2.2,0.69,2.7,5.5,.506,1.208,0.52
lal,Lamar Odom, PF,80,80,40.3,14.8,2.3,7.0,9.2,5.5,0.94,0.80,2.7,3.2,2.1,17.0,5.6,11.6,.481,1.0,2.7,.372,2.7,3.9,0.69,4.6,8.9,.514,1.282,0.52
lal,Jim Jackson, SF†,13,0,7.1,1.7,0.0,0.9,0.9,0.3,0.15,0.00,0.4,0.4,0.8,3.0,0.7,2.4,.290,0.3,0.8,.364,0.0,0.0,0.00,0.4,1.6,.250,.710,0.35
lal,Luke Walton, SF,69,6,19.3,5.0,1.3,2.3,3.6,2.3,0.59,0.22,1.1,1.7,2.0,11.6,2.0,4.8,.412,0.3,0.8,.327,0.8,1.1,0.75,1.7,4.0,.429,1.052,0.44
lal,Sasha Vujacic, SG,82,4,17.7,3.9,0.4,1.5,1.9,1.7,0.59,0.04,0.6,1.8,2.8,8.4,1.3,3.8,.346,0.7,2.1,.343,0.6,0.6,0.88,0.6,1.7,.350,1.029,0.44
lal,Kobe Bryant, SG,80,80,41.0,35.4,0.9,4.4,5.3,4.5,1.84,0.38,3.1,2.9,1.4,28.1,12.2,27.2,.450,2.3,6.5,.347,8.7,10.2,0.85,9.9,20.7,.482,1.303,0.49
lal,Devin Green, SG,27,0,5.0,0.9,0.4,0.5,0.9,0.3,0.11,0.00,0.2,0.5,1.4,4.6,0.2,1.0,.214,0.0,0.1,.000,0.5,0.8,0.62,0.2,0.9,.231,.893,0.21
lal,Kwame Brown, C,72,49,27.5,7.4,2.5,4.0,6.6,1.0,0.38,0.64,1.4,2.7,0.7,11.8,2.8,5.4,.526,0.0,0.0,.000,1.8,3.3,0.54,2.8,5.4,.527,1.381,0.53
lal,Brian Cook, PF,81,46,19.0,7.9,1.1,2.3,3.4,0.9,0.46,0.40,0.8,2.5,1.2,15.7,3.2,6.3,.511,0.4,1.0,.429,1.0,1.2,0.83,2.8,5.3,.527,1.256,0.55
lal,Slava Medvedenko, PF,2,0,3.0,1.0,0.0,0.0,0.0,0.5,0.00,0.00,0.0,0.5,0.0,9.5,0.5,1.0,.500,0.0,0.0,.000,0.0,0.0,0.00,0.5,1.0,.500,1.000,0.50
lal,Chris Mihm, C,59,56,26.1,10.2,2.3,4.0,6.3,1.0,0.27,1.24,1.4,3.6,0.7,15.3,3.9,7.8,.501,0.0,0.0,.000,2.4,3.4,0.72,3.9,7.8,.501,1.316,0.50
lal,Von Wafer, SG,16,0,4.6,1.3,0.3,0.2,0.5,0.3,0.19,0.00,0.1,0.8,4.0,-1.5,0.4,2.4,.158,0.1,1.1,.118,0.4,0.5,0.75,0.3,1.3,.190,.526,0.18
lal,Andrew Bynum, C,46,0,7.3,1.6,0.7,1.0,1.7,0.2,0.09,0.48,0.4,1.2,0.5,7.4,0.7,1.8,.402,0.0,0.0,.000,0.2,0.6,0.30,0.7,1.8,.402,.902,0.40
lal,Ronny Turiaf, C,23,1,7.0,2.0,0.5,1.1,1.6,0.3,0.13,0.43,0.3,1.3,1.1,12.3,0.7,1.3,.500,0.0,0.0,.000,0.7,1.2,0.56,0.7,1.3,.500,1.500,0.50
lal,Devean George, SF,71,5,21.7,6.3,1.2,2.7,3.9,1.0,0.93,0.48,0.8,2.2,1.3,11.4,2.4,6.0,.400,0.7,2.3,.313,0.8,1.2,0.67,1.7,3.7,.453,1.054,0.46
phx,Nikoloz Tskitishvili, SF†,12,0,7.2,2.8,0.8,0.9,1.7,0.3,0.08,0.17,0.3,0.7,0.8,8.5,1.0,2.8,.364,0.1,0.3,.333,0.7,1.0,0.67,0.9,2.5,.367,1.000,0.38
phx,Brian Grant, PF,21,2,11.8,2.9,0.5,2.2,2.7,0.3,0.24,0.14,0.3,2.1,1.0,6.6,1.3,3.1,.415,0.0,0.0,.000,0.3,0.4,0.88,1.3,3.1,.415,.938,0.42
phx,Kurt Thomas, PF,53,50,26.6,8.6,1.9,5.9,7.8,1.1,0.43,1.02,1.1,3.6,1.0,13.1,3.6,7.4,.486,0.0,0.0,.000,1.4,1.7,0.82,3.6,7.4,.486,1.164,0.49
phx,Raja Bell, SG,79,79,37.5,14.7,0.6,2.6,3.2,2.6,0.96,0.28,1.1,3.1,2.3,12.9,5.4,11.8,.457,2.5,5.6,.442,1.5,1.8,0.79,2.9,6.2,.471,1.249,0.56
phx,Josh Davis, SF†,1,0,5.0,4.0,1.0,0.0,1.0,0.0,1.00,0.00,0.0,0.0,0.0,11.9,1.0,3.0,.333,0.0,1.0,.000,2.0,3.0,0.67,1.0,2.0,.500,1.333,0.33
phx,Boris Diaw, PF,81,70,35.5,13.3,2.0,4.9,6.9,6.2,0.72,1.05,2.3,3.2,2.7,17.3,5.5,10.5,.526,0.1,0.4,.267,2.1,2.9,0.73,5.4,10.1,.536,1.266,0.53
phx,Tim Thomas, PF†,26,10,24.4,11.0,0.8,4.0,4.9,0.7,0.62,0.23,1.2,3.0,0.6,12.2,4.1,9.5,.435,1.7,4.0,.429,1.1,1.6,0.67,2.4,5.5,.440,1.167,0.53
phx,Andre Barrett, SG†,2,0,10.5,4.5,0.5,1.0,1.5,1.0,0.00,0.00,0.5,0.5,2.0,11.3,1.5,3.5,.429,0.0,0.5,.000,1.5,1.5,1.00,1.5,3.0,.500,1.286,0.43
phx,Amar'e Stoudemire, PF,3,3,16.7,8.7,2.0,3.3,5.3,0.7,0.33,1.00,0.3,1.3,2.0,17.8,3.0,9.0,.333,0.0,0.3,.000,2.7,3.0,0.89,3.0,8.7,.346,.963,0.33
phx,Jim Jackson, SF†,27,1,15.6,3.7,0.4,2.0,2.4,1.1,0.37,0.22,1.1,1.7,1.0,3.0,1.4,4.8,.295,0.5,2.3,.222,0.3,0.5,0.69,0.9,2.5,.364,.767,0.35
phx,James Jones, SF,75,24,23.6,9.3,0.6,2.8,3.4,0.8,0.51,0.65,0.5,1.9,1.6,13.2,3.2,7.7,.418,1.5,3.8,.386,1.4,1.6,0.85,1.7,3.9,.449,1.203,0.51
phx,Leandro Barbosa, SG,57,11,27.9,13.1,0.5,2.1,2.6,2.8,0.84,0.11,1.6,2.5,1.8,15.1,4.8,9.9,.481,1.5,3.4,.444,1.9,2.6,0.76,3.3,6.5,.501,1.312,0.56
phx,Dijon Thompson, SF,10,0,4.3,2.8,0.4,0.7,1.1,0.1,0.30,0.10,0.2,0.6,0.5,21.6,1.1,2.5,.440,0.4,1.1,.364,0.2,0.2,1.00,0.7,1.4,.500,1.120,0.52
phx,Sharrod Ford, PF,3,0,4.3,1.3,0.3,0.7,1.0,0.0,0.00,0.33,0.7,2.3,0.0,0.6,0.7,1.0,.667,0.0,0.0,.000,0.0,0.0,0.00,0.7,1.0,.667,1.333,0.67
phx,Eddie House, SG,81,0,17.5,9.8,0.2,1.4,1.6,1.8,0.52,0.15,0.9,1.2,1.9,15.3,4.0,9.4,.422,1.5,3.9,.389,0.4,0.5,0.80,2.5,5.5,.445,1.049,0.50
phx,Pat Burke, C,42,0,8.2,3.4,0.5,1.2,1.7,0.4,0.14,0.31,0.8,1.5,0.5,9.9,1.5,3.0,.496,0.0,0.2,.286,0.3,0.5,0.62,1.5,2.8,.508,1.110,0.50
phx,Shawn Marion, SF,81,81,40.3,21.8,3.1,8.8,11.8,1.8,1.98,1.69,1.5,2.8,1.1,23.7,8.8,16.9,.525,1.2,3.6,.331,3.0,3.7,0.81,7.6,13.3,.577,1.296,0.56
phx,Steve Nash, PG,79,79,35.4,18.8,0.6,3.6,4.2,10.5,0.77,0.15,3.5,1.5,3.0,23.3,6.8,13.4,.512,1.9,4.3,.439,3.3,3.5,0.92,4.9,9.1,.548,1.410,0.58
sac,Kenny Thomas, PF,82,55,28.0,9.1,2.4,5.1,7.5,2.0,0.88,0.48,1.6,2.4,1.2,15.1,3.7,7.4,.505,0.0,0.0,.000,1.7,2.5,0.68,3.7,7.4,.506,1.238,0.50
sac,Bonzi Wells, SG,52,41,32.4,13.6,2.7,5.0,7.7,2.8,1.81,0.48,2.4,3.0,1.1,16.7,5.5,11.8,.463,0.2,0.9,.222,2.5,3.7,0.68,5.3,10.9,.482,1.153,0.47
sac,Jason Hart, PG,66,0,12.4,3.3,0.2,0.9,1.1,1.1,0.47,0.08,0.7,1.3,1.6,7.1,1.3,3.3,.389,0.1,0.5,.290,0.6,0.8,0.66,1.2,2.8,.405,.986,0.41
sac,Ronnie Price, PG,29,0,5.2,2.1,0.2,0.3,0.5,0.4,0.21,0.00,0.3,0.3,1.1,10.5,0.7,2.0,.362,0.2,0.9,.222,0.4,0.4,1.00,0.5,1.1,.484,1.034,0.41
sac,Jamal Sampson, C,12,0,3.3,0.8,0.4,1.1,1.5,0.4,0.00,0.33,0.0,0.4,0.0,24.5,0.4,0.6,.714,0.0,0.0,.000,0.0,0.2,0.00,0.4,0.6,.714,1.429,0.71
sac,Shareef Abdur-Rahim, PF,72,30,27.2,12.3,1.5,3.5,5.0,2.1,0.67,0.58,1.5,3.2,1.4,17.3,4.6,8.8,.525,0.1,0.3,.227,3.0,3.9,0.78,4.5,8.5,.536,1.403,0.53
sac,Corliss Williamson, PF,37,0,9.8,3.4,0.6,1.2,1.8,0.4,0.19,0.11,0.8,1.5,0.5,8.2,1.2,2.8,.417,0.1,0.1,1.000,1.0,1.3,0.78,1.1,2.7,.406,1.223,0.43
sac,Mike Bibby, PG,82,82,38.6,21.1,0.4,2.6,2.9,5.4,1.00,0.12,2.4,2.1,2.2,17.9,7.3,16.9,.432,2.3,6.1,.386,4.2,4.9,0.85,5.0,10.8,.458,1.250,0.50
sac,Brian Skinner, PF†,38,0,11.3,2.3,0.8,1.9,2.7,0.4,0.29,0.53,0.5,1.4,0.9,10.5,1.0,1.8,.551,0.0,0.0,.000,0.3,0.7,0.44,1.0,1.8,.551,1.275,0.55
sac,Vitaly Potapenko, C†,9,0,3.6,1.1,0.1,0.1,0.2,0.2,0.00,0.00,0.2,0.7,1.0,7.5,0.6,0.8,.714,0.0,0.0,.000,0.0,0.0,0.00,0.6,0.8,.714,1.429,0.71
sac,Peja Stojakovic, SF†,31,31,37.0,16.5,1.1,4.2,5.3,2.2,0.61,0.06,1.6,2.6,1.3,16.7,5.5,13.7,.403,2.3,5.8,.397,3.2,3.4,0.93,3.2,7.9,.408,1.205,0.49
sac,Brad Miller, C,79,79,37.0,15.0,1.5,6.2,7.8,4.7,0.77,0.78,2.3,3.0,2.1,17.5,5.5,11.1,.495,0.4,1.1,.386,3.5,4.3,0.83,5.1,10.0,.507,1.348,0.51
sac,Metta World Peace, SF†,40,40,40.1,16.9,1.2,4.0,5.2,4.2,2.00,0.75,2.2,3.0,1.9,15.2,6.0,15.8,.383,1.5,5.0,.302,3.3,4.6,0.72,4.5,10.8,.420,1.070,0.43
sac,Sergei Monia, SF†,3,0,2.3,0.7,0.0,0.3,0.3,0.0,0.33,0.00,0.0,0.0,0.0,6.3,0.0,0.7,.000,0.0,0.3,.000,0.7,0.7,1.00,0.0,0.4,.000,1.000,0.00
sac,Kevin Martin, SG,72,41,26.6,10.8,0.8,2.8,3.6,1.3,0.76,0.13,1.1,1.9,1.2,14.9,3.6,7.6,.480,0.9,2.5,.369,2.6,3.1,0.85,2.7,5.1,.534,1.425,0.54
sac,Francisco Garcia, SG,67,11,19.4,5.6,0.6,2.2,2.8,1.4,0.61,0.70,1.1,2.0,1.3,10.4,1.9,4.9,.400,0.6,2.0,.285,1.2,1.5,0.77,1.3,2.9,.484,1.160,0.46
chi,Luke Schenscher, C,20,0,7.5,1.8,0.4,1.1,1.5,0.4,0.05,0.15,0.3,1.1,1.4,9.4,0.8,1.3,.615,0.0,0.0,.000,0.2,0.7,0.31,0.8,1.3,.615,1.385,0.62
chi,Chris Duhon, PG,74,38,29.1,8.7,0.4,2.6,3.0,5.0,0.95,0.04,1.6,2.1,3.2,12.9,2.9,7.3,.400,1.4,3.8,.360,1.6,1.9,0.82,1.5,3.5,.442,1.203,0.49
chi,Jannero Pargo, PG,57,0,11.3,4.8,0.1,0.9,1.1,1.6,0.42,0.04,1.1,1.0,1.5,10.0,1.9,5.1,.373,0.7,1.8,.379,0.3,0.4,0.81,1.2,3.3,.370,.938,0.44
chi,Andres Nocioni, SF,82,43,27.3,13.0,1.1,5.0,6.1,1.4,0.49,0.63,1.5,3.1,1.0,16.1,4.7,10.1,.461,1.1,2.9,.391,2.5,3.0,0.84,3.6,7.2,.489,1.279,0.52
chi,Luol Deng, SF,78,56,33.4,14.3,1.6,5.0,6.6,1.9,0.92,0.64,1.3,1.6,1.4,15.9,5.7,12.2,.463,0.3,1.0,.269,2.7,3.5,0.75,5.4,11.2,.481,1.166,0.47
chi,Tim Thomas, PF†,3,0,10.7,4.3,0.0,1.3,1.3,0.7,0.00,0.33,0.3,0.3,2.0,12.2,2.0,5.3,.375,0.3,2.0,.167,0.0,0.0,0.00,1.7,3.3,.500,.813,0.41
chi,Eddie Basden, SG,19,0,7.4,2.1,0.4,1.1,1.5,0.4,0.47,0.11,0.5,0.9,0.9,10.2,0.8,1.9,.405,0.1,0.4,.143,0.4,0.5,0.80,0.7,1.5,.467,1.054,0.42
chi,Ben Gordon, SG,80,47,31.0,16.9,0.5,2.2,2.7,3.0,0.94,0.06,2.3,3.0,1.3,14.6,6.1,14.4,.422,2.1,4.8,.435,2.6,3.4,0.79,4.0,9.6,.416,1.171,0.49
chi,Stephen Graham, SF†,3,0,6.7,1.7,0.0,1.0,1.0,0.3,0.00,0.00,0.3,1.0,1.0,6.9,0.3,1.7,.200,0.3,1.3,.250,0.7,0.7,1.00,0.0,0.4,.000,1.000,0.30
chi,Randy Livingston, PG,5,0,4.4,0.0,0.2,0.6,0.8,0.2,0.20,0.00,0.2,1.2,1.0,-3.0,0.0,0.4,.000,0.0,0.0,.000,0.0,0.0,0.00,0.0,0.4,.000,.000,0.00
chi,Darius Songaila, PF,62,7,21.4,9.2,1.2,2.7,4.0,1.4,0.56,0.26,1.4,2.5,1.0,13.7,3.8,7.9,.481,0.0,0.1,.400,1.5,1.9,0.82,3.8,7.8,.481,1.157,0.48
chi,James Thomas, SF†,7,0,3.7,0.9,0.6,0.6,1.1,0.0,0.00,0.00,0.0,0.4,0.0,5.3,0.4,0.9,.500,0.0,0.0,.000,0.0,0.0,0.00,0.4,0.9,.500,1.000,0.50
chi,Randy Holcomb, SF,4,0,2.8,0.5,0.3,0.0,0.3,0.0,0.00,0.00,0.0,0.5,0.0,8.2,0.3,0.3,1.000,0.0,0.0,.000,0.0,0.0,0.00,0.3,0.3,1.000,2.000,1.00
chi,Eric Piatkowski, SG,29,1,7.9,2.0,0.1,0.7,0.8,0.4,0.21,0.03,0.4,0.7,1.2,6.3,0.8,2.1,.393,0.3,1.1,.273,0.1,0.2,0.40,0.5,1.0,.536,.967,0.47
chi,Othella Harrington, PF,72,23,11.4,4.8,0.8,1.4,2.1,0.5,0.10,0.18,0.8,1.8,0.6,11.1,1.9,3.8,.495,0.0,0.0,.000,1.1,1.7,0.63,1.9,3.8,.495,1.271,0.49
chi,Michael Sweetney, PF,66,44,18.5,8.1,1.8,3.5,5.3,0.9,0.29,0.85,1.4,3.2,0.6,13.9,3.0,6.7,.450,0.0,0.0,.000,2.0,3.1,0.65,3.0,6.7,.450,1.200,0.45
chi,Kirk Hinrich, SG,81,81,36.5,15.9,0.4,3.2,3.6,6.3,1.16,0.26,2.3,3.1,2.7,15.6,5.6,13.3,.418,1.6,4.2,.370,3.2,3.9,0.82,4.0,9.1,.441,1.191,0.48
chi,Tyson Chandler, C,79,50,26.8,5.3,3.4,5.7,9.0,1.0,0.52,1.32,1.6,3.8,0.7,12.2,2.0,3.6,.565,0.0,0.0,.000,1.2,2.4,0.50,2.0,3.6,.567,1.473,0.57
chi,Malik Allen, PF,54,20,13.0,4.9,0.8,1.8,2.6,0.4,0.26,0.30,0.6,1.7,0.6,11.5,2.2,4.6,.490,0.0,0.0,1.000,0.4,0.7,0.61,2.2,4.6,.488,1.077,0.49
cle,Drew Gooden, PF,79,79,27.5,10.7,3.0,5.4,8.4,0.7,0.66,0.62,1.3,2.4,0.5,17.7,4.2,8.3,.512,0.0,0.0,.333,2.2,3.3,0.68,4.2,8.3,.513,1.296,0.51
cle,Alan Henderson, PF,51,3,10.4,2.5,1.2,1.5,2.7,0.2,0.18,0.24,0.4,1.1,0.5,12.3,0.9,1.8,.516,0.0,0.0,.000,0.6,1.0,0.67,0.9,1.8,.516,1.396,0.52
cle,Sasha Pavlovic, SG,53,19,15.3,4.5,0.3,1.2,1.5,0.5,0.36,0.11,0.8,1.9,0.6,6.9,1.6,4.0,.410,0.7,1.8,.365,0.6,0.9,0.65,0.9,2.2,.448,1.137,0.49
cle,Ronald Murray, SG†,28,25,36.7,13.5,0.5,1.9,2.4,2.8,1.36,0.25,2.0,2.3,1.4,11.6,5.1,11.3,.448,0.7,2.3,.308,2.6,3.7,0.70,4.4,9.0,.484,1.189,0.48
cle,LeBron James, SF,79,79,42.5,31.4,0.9,6.1,7.0,6.6,1.56,0.84,3.3,2.3,2.0,28.2,11.1,23.1,.480,1.6,4.8,.335,7.6,10.3,0.74,9.5,18.3,.518,1.359,0.51
cle,Mike Wilks, PG†,37,0,6.6,1.1,0.2,0.6,0.7,0.5,0.22,0.03,0.4,0.7,1.2,5.7,0.5,1.6,.288,0.1,0.4,.143,0.2,0.3,0.50,0.4,1.2,.333,.712,0.31
cle,Stephen Graham, SF†,13,0,9.0,2.8,0.3,1.0,1.3,0.2,0.23,0.15,0.5,1.8,0.4,6.9,1.1,2.5,.424,0.0,0.1,.000,0.6,0.7,0.89,1.1,2.4,.438,1.091,0.42
cle,Luke Jackson, SF,36,0,8.8,2.7,0.4,0.7,1.1,0.7,0.31,0.06,0.9,0.8,0.8,7.8,0.8,2.4,.341,0.3,1.0,.333,0.7,0.9,0.79,0.5,1.4,.347,1.129,0.41
cle,Zendon Hamilton, C†,11,0,4.2,2.3,0.3,0.7,1.0,0.0,0.27,0.00,0.5,0.4,0.0,17.6,0.6,1.2,.538,0.0,0.0,.000,1.0,1.5,0.69,0.6,1.2,.538,1.923,0.54
cle,Larry Hughes, SG,36,31,35.6,15.5,0.7,3.8,4.5,3.6,1.47,0.58,2.8,3.3,1.3,14.1,5.3,13.0,.409,0.8,2.1,.368,4.1,5.4,0.76,4.5,10.9,.417,1.190,0.44
cle,Donyell Marshall, PF,81,0,25.6,9.3,1.3,4.8,6.1,0.7,0.73,0.51,1.1,2.0,0.7,13.5,3.3,8.3,.395,1.6,4.9,.324,1.1,1.5,0.75,1.7,3.4,.496,1.118,0.49
cle,Zydrunas Ilgauskas, C,78,78,29.3,15.6,3.1,4.4,7.6,1.2,0.49,1.74,2.0,3.6,0.6,22.0,5.8,11.4,.506,0.0,0.1,.000,4.1,4.9,0.83,5.8,11.3,.509,1.369,0.51
cle,Ira Newble, SF,36,3,9.8,1.3,0.6,1.0,1.6,0.3,0.14,0.28,0.3,1.3,0.8,3.9,0.5,1.6,.298,0.1,0.4,.231,0.3,0.4,0.69,0.4,1.2,.318,.842,0.32
cle,Damon Jones, PG,82,7,25.5,6.7,0.2,1.5,1.6,2.1,0.45,0.01,0.7,1.4,3.1,9.3,2.3,6.0,.387,1.7,4.5,.377,0.4,0.6,0.64,0.6,1.5,.417,1.124,0.53
cle,Eric Snow, PG,82,82,28.7,4.8,0.5,2.0,2.4,4.2,0.93,0.23,1.4,2.7,3.0,8.1,2.0,4.9,.409,0.0,0.1,.100,0.8,1.1,0.69,2.0,4.8,.416,.980,0.41
cle,Anderson Varejao, C,48,4,15.8,4.6,1.6,3.3,4.9,0.4,0.65,0.40,0.6,2.5,0.7,14.7,1.6,3.1,.527,0.0,0.0,.000,1.3,2.5,0.51,1.6,3.1,.530,1.460,0.53
cle,Martynas Andriuskevicius, C,6,0,1.5,0.0,0.2,0.5,0.7,0.0,0.33,0.00,0.0,0.2,0.0,14.0,0.0,0.2,.000,0.0,0.0,.000,0.0,0.0,0.00,0.0,0.2,.000,.000,0.00
det,Richard Hamilton, SG,80,80,35.3,20.1,1.1,2.2,3.2,3.4,0.65,0.20,2.2,2.6,1.6,18.3,8.1,16.5,.491,0.7,1.5,.458,3.2,3.8,0.84,7.4,15.0,.494,1.217,0.51
det,Lindsey Hunter, SG,30,1,11.8,2.9,0.3,1.0,1.3,2.1,0.63,0.03,0.7,1.5,3.1,10.5,1.2,3.3,.370,0.4,1.4,.256,0.1,0.1,0.50,0.8,1.9,.456,.870,0.43
det,Tayshaun Prince, SF,82,82,35.3,14.1,1.3,3.0,4.2,2.3,0.76,0.48,1.1,1.2,2.0,14.9,5.5,12.2,.455,0.8,2.2,.350,2.2,2.9,0.76,4.7,10.0,.479,1.157,0.49
det,Ben Wallace, PF,82,82,35.2,7.3,3.7,7.6,11.3,1.9,1.78,2.21,1.1,2.0,1.8,17.5,2.9,5.7,.510,0.0,0.0,.000,1.5,3.6,0.42,2.9,5.7,.514,1.284,0.51
det,Antonio McDyess, PF,82,0,21.1,7.8,1.9,3.4,5.3,1.1,0.56,0.59,0.9,2.7,1.2,15.5,3.5,6.8,.509,0.0,0.0,.000,0.8,1.5,0.56,3.5,6.8,.511,1.139,0.51
det,Maurice Evans, SG,80,1,14.2,5.0,1.0,1.1,2.0,0.8,0.51,0.19,0.5,1.5,1.5,14.1,1.9,4.3,.452,0.5,1.5,.371,0.7,0.8,0.80,1.4,2.8,.493,1.182,0.51
det,Dale Davis, PF,28,2,6.4,0.9,0.8,1.1,1.9,0.2,0.00,0.32,0.1,0.8,1.5,9.8,0.3,0.9,.375,0.0,0.0,.000,0.3,0.5,0.53,0.3,0.9,.391,1.083,0.38
det,Alex Acker, G,5,0,7.0,1.8,0.2,0.8,1.0,0.8,0.20,0.00,0.8,0.8,1.0,-2.4,0.8,3.2,.250,0.2,1.0,.200,0.0,0.0,0.00,0.6,2.2,.273,.563,0.28
det,Rasheed Wallace, PF,80,80,34.8,15.1,1.1,5.7,6.8,2.3,1.03,1.63,1.1,2.9,2.1,17.7,5.7,13.3,.430,1.9,5.4,.357,1.7,2.3,0.74,3.8,7.9,.480,1.133,0.50
det,Amir Johnson, PF,3,0,13.0,6.7,1.0,0.3,1.3,1.0,0.00,0.67,1.3,2.3,0.8,20.4,2.3,3.3,.700,0.7,1.0,.667,1.3,1.3,1.00,1.6,2.3,.714,2.000,0.80
det,Carlos Delfino, SG,68,1,10.7,3.6,0.4,1.3,1.7,0.6,0.31,0.22,0.5,1.3,1.2,10.6,1.3,3.3,.403,0.3,0.9,.333,0.7,1.0,0.67,1.0,2.4,.428,1.093,0.45
det,Kelvin Cato, C†,4,0,8.5,2.5,0.3,1.5,1.8,0.5,0.00,0.50,0.5,1.0,1.0,9.3,1.3,3.0,.417,0.0,0.0,.000,0.0,0.0,0.00,1.3,3.0,.417,.833,0.42
det,Chauncey Billups, PG,81,81,36.1,18.5,0.5,2.6,3.1,8.6,0.88,0.10,2.1,2.0,4.1,23.4,5.2,12.5,.418,2.3,5.2,.433,5.7,6.4,0.89,2.9,7.3,.407,1.477,0.51
det,Darko Milicic, C†,25,0,5.6,1.5,0.4,0.7,1.1,0.4,0.12,0.60,0.6,1.0,0.6,15.2,0.7,1.3,.515,0.0,0.1,.000,0.1,0.3,0.38,0.7,1.2,.548,1.121,0.52
det,Jason Maxiell, PF,26,0,6.1,2.3,0.5,0.6,1.1,0.1,0.15,0.19,0.4,0.5,0.3,8.2,0.9,2.1,.426,0.0,0.0,.000,0.5,1.6,0.33,0.9,2.1,.426,1.111,0.43
det,Carlos Arroyo, PG†,50,0,12.0,3.2,0.5,0.9,1.4,3.1,0.38,0.06,0.9,1.5,3.4,15.7,1.1,3.1,.363,0.0,0.1,.333,0.8,1.2,0.72,1.1,3.0,.364,1.006,0.37
det,Tony Delk, PG†,23,0,16.4,7.8,0.6,1.7,2.2,1.4,0.57,0.04,0.8,1.2,1.7,16.2,3.1,7.0,.444,0.9,2.0,.426,0.8,1.1,0.72,2.2,5.0,.451,1.125,0.51
ind,Jeff Foster, PF,63,37,25.1,5.9,3.6,5.6,9.1,0.8,0.65,0.43,1.0,3.0,0.8,15.1,2.2,4.0,.552,0.0,0.1,.000,1.5,2.5,0.60,2.2,3.9,.561,1.488,0.55
ind,Eddie Gill, PG,41,0,3.0,1.1,0.0,0.4,0.4,0.3,0.27,0.02,0.2,0.3,1.3,9.2,0.2,1.1,.222,0.2,0.6,.304,0.4,0.6,0.78,0.0,0.5,.136,1.000,0.30
ind,Sarunas Jasikevicius, PG,75,15,20.8,7.3,0.3,1.8,2.0,3.0,0.53,0.05,1.5,1.4,2.0,12.9,2.3,5.7,.396,1.1,3.1,.364,1.6,1.8,0.91,1.2,2.6,.435,1.275,0.50
ind,Stephen Jackson, SF,81,81,35.9,16.4,0.6,3.3,3.9,2.8,1.28,0.53,2.5,2.4,1.1,13.6,5.8,14.2,.411,1.4,4.2,.345,3.3,4.2,0.79,4.4,10.0,.439,1.158,0.46
ind,Anthony Johnson, PG,75,53,26.4,9.2,0.4,1.8,2.2,4.3,0.84,0.29,1.5,1.8,2.8,14.3,3.6,8.0,.443,0.7,2.1,.329,1.4,1.9,0.75,2.9,5.9,.482,1.146,0.49
ind,David Harrison, C,67,17,15.4,5.7,1.3,2.5,3.8,0.2,0.34,0.88,1.2,2.9,0.2,11.9,2.2,4.4,.503,0.0,0.0,.000,1.3,2.6,0.51,2.2,4.4,.503,1.310,0.50
