TEAM,PLAYER,POS,GP,GS,MIN,PPG,OFFR,DEFR,RPG,APG,SPG,BPG,TPG,FPG,A/TO,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,2PM,2PA,2P%,PPS,AFG%
lal,Mark Madsen, PF,59,5,11.0,2.8,1.5,1.2,2.7,0.7,0.27,0.22,0.4,1.8,2.0,1.1,2.5,.452,0.0,0.0,.000,0.6,0.9,0.65,1.1,2.5,.458,1.144,0.45
lal,Mitch Richmond, G,64,2,11.1,4.1,0.2,1.3,1.5,0.9,0.28,0.09,0.6,1.0,1.4,1.6,3.9,.405,0.3,1.0,.290,0.7,0.7,0.95,1.3,2.9,.443,1.053,0.44
lal,Kobe Bryant, SG,80,80,38.3,25.2,1.4,4.1,5.5,5.5,1.48,0.44,2.8,2.9,2.0,9.4,20.0,.469,0.4,1.7,.250,6.1,7.4,0.83,9.0,18.3,.489,1.264,0.48
lal,Robert Horry, PF,81,23,26.4,6.8,1.6,4.3,5.9,2.9,0.95,1.10,1.1,2.6,2.6,2.3,5.7,.398,0.9,2.5,.374,1.3,1.7,0.78,1.4,3.2,.416,1.196,0.48
lal,Samaki Walker, PF,69,63,24.0,6.7,1.9,5.1,7.0,0.9,0.41,1.28,0.8,2.5,1.2,2.7,5.3,.512,0.0,0.0,.000,1.2,1.9,0.67,2.7,5.3,.512,1.260,0.51
lal,Slava Medvedenko, PF,71,6,10.3,4.7,1.2,1.0,2.2,0.6,0.41,0.15,0.6,1.7,1.0,2.0,4.3,.477,0.0,0.1,.000,0.6,0.9,0.66,2.0,4.2,.483,1.089,0.48
lal,Mike Penberthy, G,3,0,4.0,1.7,0.0,0.7,0.7,0.7,0.67,0.00,0.0,0.0,0.0,0.3,0.7,.500,0.0,0.0,.000,1.0,1.3,0.75,0.3,0.7,.500,2.500,0.50
lal,Devean George, SF,82,1,21.5,7.1,1.0,2.7,3.7,1.4,0.87,0.51,0.8,2.3,1.7,2.6,6.4,.411,0.8,2.2,.371,1.0,1.5,0.67,1.8,4.2,.432,1.111,0.47
lal,Derek Fisher, PG,70,35,28.2,11.2,0.2,1.9,2.1,2.6,0.94,0.13,0.9,1.7,2.9,3.9,9.5,.411,2.1,5.0,.413,1.3,1.6,0.85,1.8,4.5,.410,1.180,0.52
phx,Daniel Santiago, C,3,0,8.0,2.7,0.0,2.3,2.3,0.7,0.00,0.33,0.7,1.3,1.0,1.3,2.7,.500,0.0,0.0,.000,0.0,0.0,0.00,1.3,2.7,.500,1.000,0.50
phx,Stephon Marbury, PG,82,80,38.9,20.4,0.9,2.3,3.2,8.1,0.94,0.16,3.5,2.3,2.3,7.6,17.2,.442,0.9,3.0,.286,4.3,5.5,0.78,6.7,14.2,.476,1.185,0.47
phx,Jake Tsakalidis, C,67,47,23.6,7.3,1.9,3.6,5.6,0.3,0.34,1.03,1.2,2.9,0.3,2.8,6.0,.475,0.0,0.0,.000,1.7,2.4,0.70,2.8,6.0,.476,1.228,0.48
phx,Charlie Bell, SG†,5,0,8.4,1.6,0.4,0.4,0.8,0.4,0.00,0.00,1.0,0.6,0.4,0.6,2.2,.273,0.0,1.2,.000,0.4,0.4,1.00,0.6,1.0,.600,.727,0.27
phx,John Wallace, SF,46,0,10.7,5.0,0.6,1.3,1.8,0.6,0.24,0.20,0.6,1.3,1.0,2.0,4.7,.435,0.1,0.3,.385,0.9,1.0,0.87,1.9,4.4,.438,1.079,0.45
phx,Penny Hardaway, SF,80,55,30.8,12.0,1.2,3.2,4.4,4.1,1.53,0.40,2.4,2.3,1.7,4.9,11.6,.418,0.3,1.0,.277,2.0,2.4,0.81,4.6,10.6,.432,1.030,0.43
phx,Joe Johnson, SF†,29,27,31.5,9.6,1.2,2.9,4.1,3.6,0.90,0.38,1.5,1.9,2.4,4.2,9.9,.420,0.5,1.4,.333,0.7,0.9,0.78,3.7,8.5,.435,.962,0.44
phx,Jake Voskuhl, C,59,34,15.3,5.0,1.7,2.5,4.2,0.3,0.19,0.39,0.8,2.4,0.4,1.8,3.3,.554,0.0,0.0,.000,1.4,1.8,0.75,1.8,3.3,.554,1.534,0.55
phx,Dan Majerle, G,65,1,18.2,4.6,0.4,2.3,2.7,1.4,0.74,0.23,0.5,1.6,2.6,1.5,4.4,.343,1.2,3.6,.336,0.4,0.6,0.59,0.3,0.8,.370,1.038,0.48
phx,Jud Buechler, G†,6,0,9.0,1.0,0.3,1.0,1.3,0.5,0.17,0.00,0.2,1.2,3.0,0.3,1.0,.333,0.3,1.0,.333,0.0,0.0,0.00,0.0,0.0,.000,1.000,0.50
phx,Shawn Marion, SF,81,81,38.4,19.1,2.6,7.3,9.9,2.0,1.84,1.06,1.8,2.6,1.1,8.1,17.2,.469,0.6,1.5,.393,2.4,2.8,0.85,7.5,15.7,.476,1.109,0.49
phx,Tom Gugliotta, PF,44,40,25.7,6.5,1.3,3.7,5.0,1.8,0.89,0.68,1.4,2.6,1.3,2.9,6.8,.422,0.1,0.2,.333,0.6,0.8,0.76,2.8,6.6,.425,.947,0.43
phx,Alton Ford, SF,53,0,8.5,3.1,0.6,1.4,2.0,0.1,0.11,0.13,0.6,1.9,0.2,1.2,2.2,.517,0.0,0.0,.000,0.8,1.1,0.74,1.2,2.2,.517,1.390,0.52
phx,Vinny Del Negro, G,2,0,3.0,1.0,0.0,0.0,0.0,1.0,0.00,0.00,0.0,0.0,0.0,0.5,2.0,.250,0.0,0.0,.000,0.0,0.0,0.00,0.5,2.0,.250,.500,0.25
phx,Bo Outlaw, PF†,73,36,24.2,4.7,1.8,2.8,4.6,1.7,0.84,1.14,1.2,2.5,1.4,2.1,3.8,.550,0.0,0.0,.500,0.5,1.2,0.42,2.1,3.8,.551,1.230,0.55
phx,Joseph Crispin, G†,15,0,8.6,4.6,0.1,0.5,0.7,1.6,0.27,0.00,0.6,0.5,2.7,1.5,3.7,.411,1.0,2.3,.429,0.5,0.5,1.00,0.5,1.4,.381,1.232,0.54
phx,Tony Delk, PG†,41,1,21.4,10.6,0.9,2.1,3.0,2.0,0.76,0.10,1.0,1.5,2.0,4.0,10.1,.399,1.1,3.6,.320,1.4,1.6,0.84,2.9,6.5,.442,1.046,0.46
phx,Rodney Rogers, SF†,50,7,25.1,12.6,1.9,2.9,4.8,1.4,1.00,0.34,1.3,3.0,1.1,5.0,10.7,.466,1.0,2.8,.350,1.6,2.0,0.83,4.0,7.9,.508,1.178,0.51
phx,Milt Palacio, PG†,28,1,9.7,2.8,0.1,0.7,0.8,1.0,0.32,0.04,0.6,0.8,1.8,1.1,2.8,.380,0.0,0.3,.143,0.6,0.8,0.78,1.1,2.5,.403,1.000,0.39
sac,Chris Webber, C,54,54,38.4,24.5,2.8,7.3,10.1,4.8,1.67,1.41,2.9,3.4,1.6,9.9,19.9,.495,0.1,0.4,.263,4.7,6.3,0.75,9.8,19.5,.499,1.230,0.50
sac,Jabari Smith, C†,12,0,5.9,1.5,0.2,1.0,1.2,0.5,0.17,0.33,0.2,1.0,3.0,0.5,1.8,.286,0.0,0.1,.000,0.5,1.0,0.50,0.5,1.7,.300,.857,0.29
sac,Doug Christie, SG,81,81,34.5,12.0,0.9,3.7,4.6,4.2,1.98,0.31,2.0,2.6,2.1,4.2,9.1,.460,1.1,3.2,.352,2.5,3.0,0.85,3.1,5.9,.518,1.322,0.52
sac,Brent Price, G,20,0,4.5,1.6,0.2,0.2,0.4,0.5,0.15,0.05,0.5,0.7,0.9,0.5,1.4,.333,0.2,0.8,.267,0.5,0.7,0.69,0.3,0.6,.417,1.148,0.41
sac,Gerald Wallace, SF,54,1,8.0,3.2,0.9,0.7,1.6,0.5,0.35,0.11,0.4,0.9,1.2,1.4,3.2,.429,0.0,0.1,.000,0.4,0.9,0.50,1.4,3.1,.446,.989,0.43
sac,Vlade Divac, C,80,80,30.3,11.1,2.6,5.8,8.4,3.7,0.99,1.18,2.0,2.9,1.9,4.2,9.0,.472,0.0,0.2,.231,2.6,4.3,0.61,4.2,8.8,.477,1.240,0.47
sac,Bobby Jackson, PG,81,3,21.6,11.1,1.0,2.1,3.1,2.0,0.90,0.14,1.1,1.8,1.8,4.1,9.3,.443,1.0,2.7,.361,1.8,2.3,0.81,3.1,6.6,.477,1.188,0.50
sac,Mateen Cleaves, PG,32,0,4.8,2.2,0.0,0.2,0.3,0.8,0.22,0.00,0.8,0.3,0.9,0.9,2.1,.441,0.1,0.3,.250,0.3,0.3,0.89,0.8,1.8,.467,1.029,0.46
sac,Lawrence Funderburke, PF,56,1,12.9,4.7,1.4,2.2,3.5,0.6,0.20,0.32,0.6,1.2,1.0,2.1,4.4,.469,0.0,0.1,.000,0.6,1.0,0.61,2.1,4.3,.475,1.078,0.47
sac,Mike Bibby, PG,80,80,33.2,13.7,0.5,2.3,2.8,5.0,1.09,0.19,1.7,1.7,3.0,5.6,12.3,.453,0.6,1.7,.370,1.9,2.4,0.80,5.0,10.6,.466,1.115,0.48
sac,Peja Stojakovic, SF,71,71,37.3,21.2,1.0,4.2,5.3,2.5,1.14,0.20,2.0,1.7,1.3,7.7,15.9,.484,1.8,4.4,.416,4.0,4.5,0.88,5.9,11.5,.510,1.333,0.54
sac,Scot Pollard, C,80,29,23.5,6.4,2.4,4.7,7.1,0.7,0.88,0.95,0.9,2.5,0.8,2.5,4.5,.550,0.0,0.0,.000,1.4,2.1,0.69,2.5,4.5,.550,1.422,0.55
sac,Chucky Brown, F,18,0,5.1,1.2,0.6,1.3,1.8,0.3,0.11,0.22,0.3,0.7,1.2,0.6,1.5,.370,0.0,0.0,.000,0.1,0.1,0.50,0.6,1.5,.370,.778,0.37
sac,Hedo Turkoglu, SF,80,10,24.6,10.1,0.8,3.8,4.5,2.0,0.71,0.39,1.0,2.3,2.0,3.6,8.6,.422,0.8,2.1,.368,2.1,2.9,0.73,2.8,6.5,.440,1.179,0.47
chi,Dalibor Bagaric, C,50,0,12.8,3.7,1.1,2.1,3.2,0.5,0.34,0.48,0.9,2.2,0.5,1.4,3.6,.404,0.0,0.0,.000,0.8,1.4,0.59,1.4,3.6,.407,1.039,0.40
chi,Greg Anthony, G†,36,35,26.7,8.4,0.4,2.0,2.4,5.6,1.36,0.11,1.6,2.0,3.5,3.1,8.0,.394,0.8,2.5,.322,1.3,1.9,0.67,2.3,5.5,.426,1.052,0.44
chi,Kevin Ollie, PG†,52,17,22.0,5.8,0.3,2.1,2.5,3.7,0.69,0.02,1.5,1.2,2.4,1.9,4.9,.383,0.0,0.0,.500,2.1,2.5,0.84,1.9,4.9,.382,1.202,0.39
chi,A.J. Guyton, G,45,6,13.5,5.4,0.3,0.7,1.0,1.8,0.22,0.16,0.8,0.5,2.2,2.0,5.4,.361,1.0,2.7,.374,0.5,0.6,0.81,1.0,2.7,.347,1.000,0.45
chi,Trenton Hassell, SF,78,47,28.7,8.7,0.8,2.4,3.3,2.2,0.71,0.56,1.3,2.4,1.7,3.4,8.1,.425,0.8,2.1,.364,1.1,1.5,0.76,2.6,6.0,.447,1.084,0.47
chi,Ron Mercer, SG†,40,40,37.6,16.8,1.1,2.8,3.9,3.0,0.75,0.25,2.0,2.2,1.5,7.2,17.9,.399,0.4,1.4,.298,2.1,2.7,0.78,6.8,16.5,.408,.939,0.41
chi,Travis Best, PG†,30,18,26.4,9.3,0.3,2.4,2.7,5.0,1.07,0.03,1.3,2.4,3.7,3.7,8.5,.441,0.3,0.8,.320,1.6,1.7,0.92,3.4,7.7,.454,1.098,0.46
chi,Charles Oakley, PF,57,36,24.3,3.8,1.3,4.8,6.0,2.0,0.86,0.19,1.5,3.1,1.3,1.7,4.6,.369,0.0,0.1,.167,0.4,0.5,0.75,1.7,4.5,.374,.821,0.37
chi,Eddie Robinson, SF,29,12,22.5,9.0,0.8,1.9,2.7,1.3,0.79,0.38,1.2,1.2,1.0,3.9,8.5,.453,0.1,0.2,.400,1.2,1.7,0.75,3.8,8.3,.455,1.061,0.46
chi,Marcus Fizer, F,76,20,25.8,12.3,1.7,3.9,5.6,1.6,0.64,0.32,1.7,2.4,0.9,4.9,11.2,.438,0.1,0.5,.171,2.5,3.7,0.67,4.8,10.7,.451,1.106,0.44
chi,Brad Miller, C†,48,47,29.0,12.7,3.7,4.7,8.4,2.1,1.08,0.60,1.5,3.3,1.4,4.3,9.4,.460,0.0,0.1,.500,4.0,5.3,0.75,4.3,9.3,.460,1.345,0.46
chi,Norm Richardson, G†,8,0,7.9,3.8,0.3,0.6,0.9,0.1,0.00,0.00,0.4,0.6,0.3,1.3,2.9,.435,0.5,1.0,.500,0.8,1.1,0.67,0.8,1.9,.400,1.304,0.52
chi,Tyson Chandler, C,71,31,19.6,6.1,1.6,3.2,4.8,0.8,0.39,1.31,1.4,2.5,0.5,2.1,4.3,.497,0.0,0.0,.000,1.9,3.1,0.60,2.1,4.3,.497,1.434,0.50
chi,Fred Hoiberg, SG,79,8,17.8,4.4,0.2,2.4,2.7,1.7,0.77,0.06,0.4,1.1,4.3,1.5,3.7,.416,0.3,1.2,.261,1.0,1.2,0.84,1.2,2.5,.487,1.186,0.46
chi,Eddy Curry, C,72,31,16.0,6.7,1.5,2.2,3.8,0.3,0.22,0.74,1.0,2.4,0.4,2.6,5.2,.501,0.0,0.0,.000,1.5,2.2,0.66,2.6,5.2,.501,1.281,0.50
chi,Metta World Peace, SF†,27,26,30.5,15.6,1.5,3.4,4.9,2.9,2.78,0.85,2.6,4.0,1.1,5.6,13.0,.433,1.3,3.4,.396,3.0,4.8,0.63,4.3,9.6,.446,1.199,0.48
chi,Jamal Crawford, SG,23,6,20.9,9.3,0.2,1.3,1.5,2.4,0.78,0.22,1.4,0.8,1.7,3.9,8.1,.476,1.1,2.5,.448,0.4,0.6,0.77,2.8,5.6,.488,1.144,0.55
chi,Jalen Rose, SG†,30,30,40.5,23.8,0.5,3.7,4.1,5.3,1.10,0.53,3.2,3.4,1.6,9.2,19.6,.470,1.2,3.3,.370,4.2,5.0,0.84,8.0,16.3,.491,1.216,0.50
cle,Wesley Person, SF,78,78,35.8,15.1,0.6,3.1,3.8,2.2,0.99,0.47,0.9,1.2,2.3,6.0,12.1,.495,1.8,4.1,.444,1.3,1.6,0.80,4.2,8.0,.521,1.246,0.57
cle,Trajan Langdon, SG,44,0,10.8,4.8,0.3,1.0,1.3,1.4,0.30,0.11,0.9,1.1,1.5,1.6,4.0,.398,0.6,1.7,.365,1.0,1.0,0.91,1.0,2.3,.422,1.188,0.47
cle,DeSagana Diop, C,18,1,6.1,1.4,0.3,0.7,0.9,0.3,0.06,0.56,0.7,1.1,0.4,0.7,1.6,.414,0.0,0.0,.000,0.1,0.3,0.20,0.7,1.6,.414,.862,0.41
cle,Bryant Stith, G,50,5,13.3,4.2,0.4,1.3,1.7,0.8,0.58,0.12,0.6,0.8,1.4,1.4,3.8,.372,0.5,1.4,.353,0.9,1.0,0.85,0.9,2.4,.383,1.106,0.44
cle,Michael Doleac, C,42,15,16.8,4.6,1.1,2.9,4.0,0.6,0.36,0.26,0.9,2.3,0.7,1.9,4.5,.417,0.0,0.0,.000,0.9,1.1,0.83,1.9,4.5,.417,1.037,0.42
cle,Jeff Trepagnier, SG,12,0,6.4,1.5,0.3,0.8,1.0,1.0,0.67,0.33,0.9,0.7,1.1,0.6,1.9,.304,0.0,0.1,.000,0.3,0.6,0.57,0.6,1.8,.318,.783,0.30
cle,Zydrunas Ilgauskas, C,62,23,21.4,11.1,2.2,3.2,5.4,1.1,0.27,1.35,1.5,3.0,0.7,3.9,9.1,.425,0.0,0.1,.000,3.4,4.5,0.75,3.9,9.0,.429,1.217,0.43
cle,Brian Skinner, PF,65,8,17.0,3.4,1.4,2.9,4.3,0.3,0.37,0.94,0.6,2.0,0.4,1.4,2.5,.543,0.0,0.0,.000,0.7,1.2,0.61,1.4,2.5,.543,1.383,0.54
cle,Chris Mihm, C,74,60,22.4,7.7,1.8,3.5,5.3,0.3,0.24,1.20,1.3,3.5,0.2,3.0,7.1,.420,0.0,0.1,.429,1.7,2.4,0.69,3.0,7.0,.420,1.082,0.42
cle,Lamond Murray, SF,71,68,32.6,16.6,1.1,4.1,5.2,2.2,0.99,0.61,2.0,2.1,1.1,6.1,13.9,.436,1.4,3.4,.424,3.0,3.7,0.82,4.7,10.5,.440,1.193,0.49
cle,Andre Miller, PG,81,81,37.3,16.5,1.3,3.3,4.7,10.9,1.56,0.42,3.0,2.8,3.6,5.9,12.9,.454,0.3,1.1,.253,4.5,5.5,0.82,5.6,11.8,.472,1.278,0.46
cle,Tyrone Hill, PF,26,26,31.2,8.0,3.0,7.5,10.5,0.9,0.65,0.50,1.8,3.9,0.5,2.7,7.0,.390,0.0,0.0,.000,2.6,4.0,0.65,2.7,7.0,.392,1.148,0.39
cle,Jumaine Jones, SF,81,36,26.4,8.3,1.5,4.5,6.0,1.4,0.93,0.57,1.0,2.3,1.5,3.5,7.9,.448,0.6,2.1,.310,0.6,0.8,0.66,2.9,5.8,.498,1.048,0.49
cle,Ricky Davis, SG,82,8,23.8,11.7,0.8,2.2,3.0,2.2,0.84,0.28,1.8,1.8,1.2,4.6,9.5,.481,0.1,0.4,.314,2.4,3.0,0.79,4.5,9.1,.489,1.228,0.49
cle,Bimbo Coles, PG,47,1,14.7,3.2,0.3,0.9,1.2,2.3,0.28,0.09,0.7,1.3,3.5,1.2,3.1,.384,0.1,0.4,.200,0.7,0.8,0.89,1.1,2.7,.413,1.021,0.40
det,Michael Curry, SF,82,75,23.3,4.0,0.2,1.9,2.0,1.5,0.57,0.12,0.7,2.5,2.1,1.5,3.4,.453,0.1,0.3,.269,0.9,1.1,0.79,1.4,3.1,.472,1.192,0.47
det,Brian Cardinal, PF,8,0,5.4,2.1,0.3,0.5,0.8,0.3,0.13,0.00,0.0,0.6,0.0,0.8,1.6,.462,0.4,0.9,.429,0.3,0.3,1.00,0.4,0.7,.500,1.308,0.58
det,Mikki Moore, C,30,0,7.2,2.6,0.7,1.0,1.8,0.4,0.23,0.30,0.5,1.2,0.8,1.0,2.0,.475,0.0,0.1,.500,0.7,0.9,0.77,1.0,1.9,.475,1.295,0.48
det,Jon Barry, SG,82,6,24.2,9.0,0.5,2.3,2.9,3.3,1.15,0.24,1.4,1.6,2.5,3.1,6.4,.489,1.5,3.1,.469,1.3,1.4,0.93,1.6,3.3,.508,1.416,0.60
det,Ben Wallace, PF,80,80,36.5,7.6,4.0,9.0,13.0,1.4,1.73,3.48,0.9,2.2,1.6,3.2,6.0,.531,0.0,0.0,.000,1.2,2.9,0.42,3.2,6.0,.535,1.269,0.53
det,Chucky Atkins, PG,79,62,28.9,12.1,0.4,1.6,2.0,3.3,0.91,0.14,1.6,2.2,2.1,4.7,10.0,.466,1.7,4.3,.411,1.1,1.5,0.69,3.0,5.7,.507,1.211,0.55
det,Dana Barros, PG,29,20,20.1,6.7,0.0,1.9,2.0,2.7,0.48,0.07,1.1,1.3,2.4,2.6,6.6,.385,0.8,2.4,.338,0.7,0.9,0.78,1.8,4.2,.413,1.005,0.45
det,Rodney White, SF,16,0,8.1,3.5,0.1,1.0,1.1,0.8,0.56,0.13,0.9,0.4,0.9,1.3,3.8,.350,0.1,0.6,.222,0.8,0.9,0.86,1.2,3.2,.373,.933,0.37
det,Zeljko Rebraca, C,74,4,15.9,6.9,1.1,2.8,3.9,0.5,0.38,0.99,1.1,2.6,0.5,2.6,5.1,.505,0.0,0.0,.000,1.8,2.4,0.77,2.6,5.1,.505,1.372,0.51
det,Corliss Williamson, PF,78,7,21.8,13.6,1.5,2.6,4.1,1.2,0.63,0.33,1.8,2.9,0.7,5.3,10.3,.510,0.0,0.1,.200,3.1,3.8,0.81,5.3,10.2,.512,1.319,0.51
det,Clifford Robinson, PF,80,80,35.7,14.6,1.0,3.8,4.8,2.5,1.11,1.19,1.9,3.0,1.3,5.7,13.4,.425,1.4,3.8,.378,1.8,2.6,0.69,4.3,9.6,.443,1.091,0.48
det,Jerry Stackhouse, SF,76,76,35.3,21.4,1.0,3.1,4.1,5.3,1.01,0.49,3.5,2.1,1.5,6.9,17.4,.397,1.1,3.9,.287,6.5,7.6,0.86,5.8,13.5,.430,1.235,0.43
det,Damon Jones, PG,67,0,16.2,5.1,0.2,1.3,1.5,2.1,0.34,0.01,0.9,1.2,2.3,1.7,4.2,.401,1.0,2.8,.371,0.6,0.9,0.73,0.7,1.4,.459,1.197,0.52
det,Ratko Varda, C,1,0,6.0,5.0,0.0,1.0,1.0,0.0,0.00,0.00,1.0,3.0,0.0,2.0,3.0,.667,0.0,0.0,.000,1.0,1.0,1.00,2.0,3.0,.667,1.667,0.67
det,Victor Alexander, F,15,0,6.5,2.7,0.5,1.5,1.9,0.4,0.00,0.07,0.3,0.4,1.2,1.2,3.4,.353,0.0,0.1,.000,0.3,0.5,0.50,1.2,3.3,.367,.784,0.35
ind,Austin Croshere, PF,76,1,16.9,6.8,1.0,2.9,3.9,1.0,0.34,0.38,0.9,1.4,1.1,2.4,5.9,.413,0.6,1.9,.338,1.3,1.5,0.85,1.8,4.0,.449,1.152,0.47
ind,Kevin Ollie, PG†,29,0,19.9,5.4,0.2,1.7,1.9,3.4,0.90,0.03,0.9,1.1,3.8,1.4,3.4,.400,0.0,0.0,.000,2.7,3.3,0.80,1.4,3.4,.400,1.580,0.40
ind,Ron Mercer, SG†,13,1,16.4,4.8,0.5,1.3,1.8,0.8,0.15,0.23,0.7,1.7,1.1,1.9,5.2,.373,0.1,0.4,.200,0.8,0.8,1.00,1.8,4.8,.387,.925,0.38
ind,Jeff Foster, PF,82,48,21.8,5.7,2.5,4.3,6.8,0.9,0.87,0.46,1.0,2.8,0.9,2.2,4.8,.449,0.0,0.2,.133,1.4,2.2,0.61,2.2,4.6,.462,1.185,0.45
ind,Travis Best, PG†,44,3,21.7,6.9,0.2,1.4,1.6,4.0,1.30,0.14,1.3,2.3,3.0,2.6,6.0,.439,0.3,0.8,.382,1.3,1.5,0.88,2.3,5.2,.448,1.144,0.46
ind,Al Harrington, PF,44,1,29.8,13.1,2.2,4.1,6.3,1.2,0.93,0.48,1.8,3.8,0.7,5.2,11.0,.475,0.0,0.1,.333,2.6,3.3,0.80,5.2,10.9,.476,1.190,0.48
ind,Primoz Brezec, C,22,4,7.3,2.0,0.7,0.5,1.3,0.3,0.00,0.32,0.3,1.3,1.0,0.6,1.3,.483,0.0,0.0,.000,0.7,1.1,0.60,0.6,1.3,.483,1.483,0.48
ind,Reggie Miller, SG,79,79,36.6,16.5,0.3,2.5,2.8,3.2,1.11,0.13,1.5,1.8,2.1,5.2,11.6,.453,2.3,5.6,.406,3.7,4.1,0.91,2.9,6.0,.498,1.428,0.55
ind,Jamison Brewer, PG,13,0,3.3,0.3,0.2,0.5,0.6,0.7,0.15,0.00,0.2,0.2,3.0,0.2,0.4,.400,0.0,0.1,.000,0.0,0.0,0.00,0.2,0.3,.500,.800,0.40
ind,Brad Miller, C†,28,28,31.1,15.1,2.7,5.1,7.9,1.8,0.86,0.43,1.5,3.1,1.2,5.6,10.0,.562,0.0,0.1,.333,3.8,4.6,0.82,5.6,9.9,.565,1.509,0.56
ind,Jermaine O'Neal, C,72,72,37.6,19.0,2.6,7.9,10.5,1.6,0.63,2.31,2.4,3.7,0.7,7.5,15.7,.479,0.0,0.2,.071,3.9,5.7,0.69,7.5,15.5,.484,1.210,0.48
ind,Norm Richardson, G†,3,0,1.3,0.0,0.3,0.0,0.3,0.3,0.00,0.00,0.0,0.0,0.0,0.0,1.0,.000,0.0,0.0,.000,0.0,0.0,0.00,0.0,1.0,.000,.000,0.00
ind,Jamaal Tinsley, PG,80,78,30.5,9.4,1.0,2.8,3.7,8.1,1.73,0.50,3.4,3.1,2.4,3.6,9.5,.380,0.5,2.2,.240,1.6,2.3,0.70,3.1,7.3,.422,.988,0.41
ind,Bruno Sundov, C,22,0,4.0,1.5,0.3,0.6,1.0,0.1,0.14,0.14,0.2,0.7,0.8,0.7,1.8,.400,0.0,0.0,.000,0.0,0.1,0.00,0.7,1.8,.410,.800,0.40
ind,Carlos Rogers, F,22,1,7.6,2.7,0.6,1.1,1.7,0.1,0.23,0.27,0.2,0.8,0.6,1.1,2.0,.558,0.0,0.3,.167,0.5,0.9,0.53,1.1,1.7,.622,1.372,0.57
ind,Metta World Peace, SF†,28,24,29.3,10.9,1.2,3.8,5.0,1.8,2.36,0.57,1.8,3.9,1.0,4.2,10.2,.411,0.6,2.8,.215,2.0,2.7,0.73,3.6,7.4,.485,1.074,0.44
ind,Jonathan Bender, SF,78,17,21.1,7.4,0.8,2.3,3.1,0.8,0.24,0.63,1.2,1.9,0.6,2.5,5.9,.430,0.6,1.6,.360,1.8,2.3,0.77,1.9,4.3,.457,1.263,0.48
ind,Jalen Rose, SG†,53,53,36.5,18.5,0.5,4.2,4.7,3.7,0.85,0.55,2.0,2.8,1.9,7.3,16.4,.444,1.0,2.8,.356,2.9,3.5,0.84,6.3,13.6,.462,1.127,0.47
mil,Greg Anthony, G†,24,3,23.0,7.2,0.3,1.6,1.8,3.3,1.17,0.04,1.5,1.8,2.2,2.9,7.8,.372,0.8,3.0,.260,0.5,0.9,0.62,2.1,4.8,.443,.915,0.42
mil,Greg Foster, C,6,0,4.0,1.2,0.0,1.3,1.3,0.2,0.00,0.00,0.0,0.7,0.0,0.3,1.5,.222,0.0,0.7,.000,0.5,0.7,0.75,0.3,0.8,.400,.778,0.22
mil,Ervin Johnson, C,81,9,20.5,2.6,1.8,4.0,5.8,0.3,0.46,1.01,0.6,2.7,0.5,1.1,2.4,.461,0.0,0.0,.000,0.4,0.8,0.45,1.1,2.4,.464,1.078,0.46
mil,Jason Caffey, F,23,0,12.3,4.3,1.0,1.1,2.2,0.5,0.17,0.22,0.8,1.7,0.6,1.6,3.1,.500,0.0,0.0,.000,1.2,1.9,0.63,1.6,3.1,.507,1.375,0.50
mil,Anthony Mason, F,82,82,38.3,9.6,1.5,6.4,7.9,4.2,0.70,0.27,1.6,2.3,2.7,3.9,7.6,.505,0.0,0.0,1.000,1.9,2.7,0.70,3.9,7.6,.504,1.257,0.51
mil,Glenn Robinson, SF,66,63,35.5,20.7,1.1,5.1,6.2,2.5,1.47,0.62,2.6,2.6,1.0,8.1,17.4,.467,0.9,2.7,.326,3.6,4.3,0.84,7.2,14.7,.493,1.191,0.49
mil,Rafer Alston, PG,50,7,12.0,3.5,0.2,1.2,1.4,2.9,0.64,0.04,0.8,0.8,3.6,1.3,3.8,.346,0.5,1.4,.380,0.4,0.6,0.62,0.8,2.4,.325,.927,0.42
mil,Mark Pope, C,45,12,9.5,1.9,0.4,1.2,1.6,0.4,0.24,0.24,0.3,1.0,1.1,0.8,2.0,.396,0.1,0.6,.160,0.2,0.5,0.52,0.7,1.4,.485,.956,0.42
mil,Sam Cassell, PG,74,73,35.2,19.7,0.7,3.5,4.2,6.7,1.22,0.16,2.4,2.8,2.8,7.5,16.2,.463,1.0,2.8,.348,3.8,4.4,0.86,6.5,13.4,.486,1.221,0.49
mil,Ray Allen, SG,69,67,36.6,21.8,1.2,3.3,4.5,3.9,1.28,0.26,2.3,2.3,1.7,7.7,16.6,.462,3.3,7.7,.434,3.1,3.6,0.87,4.4,8.9,.485,1.309,0.56
mil,Michael Redd, SG,67,8,21.1,11.4,1.1,2.2,3.3,1.4,0.63,0.10,0.9,1.4,1.6,4.4,9.1,.483,1.3,3.0,.444,1.4,1.7,0.79,3.1,6.1,.501,1.259,0.56
mil,Joel Przybilla, C,71,62,15.9,2.7,1.1,2.9,4.0,0.3,0.28,1.66,0.6,2.8,0.5,1.1,2.0,.535,0.0,0.0,.000,0.5,1.3,0.42,1.1,2.0,.539,1.338,0.54
